Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A5SS	ENSBTAG00000015909	PDE8A	chr21	+	22766902	22767040	22766902	22767028	22770428	22770517
A5SS	ENSBTAG00000011656	PRPF6	chr13	-	53851906	53852227	53852008	53852227	53844739	53844861
A5SS	ENSBTAG00000021024	MACF1	chr3	-	106611856	106612035	106611871	106612035	106610443	106610606
A5SS	ENSBTAG00000049253	SEC14L6	chr17	-	69523940	69524281	69524221	69524281	69523529	69523625
A5SS	ENSBTAG00000004590	PPIH	chr3	-	103564291	103564632	103564608	103564632	103559687	103559780
A5SS	ENSBTAG00000004590	PPIH	chr3	-	103564291	103564989	103564924	103564989	103559687	103559780
A5SS	ENSBTAG00000004590	PPIH	chr3	-	103564291	103564632	103564608	103564632	103563987	103564030
A5SS	ENSBTAG00000018059	CD80	chr1	-	64323377	64323696	64323647	64323696	64314305	64314632
A5SS	ENSBTAG00000002051	ARAP1	chr15	-	52300273	52300725	52300480	52300725	52265222	52265392
A5SS	ENSBTAG00000002051	ARAP1	chr15	-	52300273	52300725	52300480	52300725	52278549	52279101
A5SS	ENSBTAG00000002051	ARAP1	chr15	-	52300273	52300725	52300480	52300725	52283596	52283678
A5SS	ENSBTAG00000020212	WDR41	chr10	-	8620882	8621014	8620888	8621014	8618025	8618088
A5SS	ENSBTAG00000007336	HCST	chr18	+	46589698	46590287	46589698	46589873	46590701	46591226
A5SS	ENSBTAG00000021237	NA	chr23	+	3755103	3755199	3755103	3755178	3759045	3759163
A5SS	ENSBTAG00000021237	NA	chr23	+	3762123	3762239	3762123	3762234	3765449	3765586
A5SS	ENSBTAG00000011702	ENTPD3	chr22	+	13227437	13228373	13227437	13227525	13232453	13232581
A5SS	ENSBTAG00000044146	NPC1L1	chr4	+	76899894	76900032	76899894	76900029	76900312	76900402
A5SS	ENSBTAG00000012673	CDK18	chr16	+	3266706	3266853	3266706	3266832	3268958	3269073
A5SS	ENSBTAG00000014759	WBP11	chr5	+	95105360	95106019	95105360	95105475	95106683	95106777
A5SS	ENSBTAG00000008808	CCDC17	chr3	+	100458348	100458574	100458348	100458530	100458626	100458757
A5SS	ENSBTAG00000000289	ASB8	chr5	+	32135752	32136276	32135752	32136126	32139076	32139236
A5SS	ENSBTAG00000000289	ASB8	chr5	+	32135752	32136276	32135752	32136126	32140742	32140847
A5SS	ENSBTAG00000026247	PKHD1L1	chr14	-	55054287	55054360	55054308	55054360	55052112	55052202
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30377135	30377534	30377135	30377528	30384528	30384865
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30398779	30398878	30398779	30398863	30400252	30400411
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30483766	30483903	30483766	30483899	30486398	30486526
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30523033	30523195	30523033	30523177	30523476	30523643
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30580952	30581091	30580952	30581087	30585661	30585828
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30653617	30653740	30653617	30653731	30655174	30655368
A5SS	ENSBTAG00000013078	DNAH11	chr4	+	30681408	30681658	30681408	30681651	30685838	30686021
A5SS	ENSBTAG00000021808	CACNB3	chr5	-	30953421	30953704	30953639	30953704	30953143	30953224
A5SS	ENSBTAG00000014644	DUS2	chr18	+	35479959	35480600	35479959	35480049	35481961	35482038
A5SS	ENSBTAG00000001352	ENTR1	chr11	-	103864606	103865112	103864857	103865112	103863071	103863184
A5SS	ENSBTAG00000001352	ENTR1	chr11	-	103864606	103865112	103864857	103865112	103863843	103863912
A5SS	ENSBTAG00000008307	PLCH1	chr1	+	112161003	112161107	112161003	112161083	112163073	112163428
A5SS	ENSBTAG00000024449	CENPF	chr16	-	68950684	68953972	68953654	68953972	68949298	68949451
A5SS	ENSBTAG00000016283	TMEM63C	chr10	+	88421915	88422414	88421915	88421995	88426801	88426839
A5SS	ENSBTAG00000002973	RPP30	chr26	+	12514451	12514592	12514451	12514568	12515560	12515598
A5SS	ENSBTAG00000014087	KMT5C	chr18	-	62135905	62136543	62136377	62136543	62134965	62135129
A5SS	ENSBTAG00000018155	MRPS18C	chr6	+	98227135	98227263	98227135	98227188	98230424	98230482
A5SS	ENSBTAG00000006846	LGALS9	chr19	+	19382617	19382707	19382617	19382668	19383960	19384049
A5SS	ENSBTAG00000015034	IK	chr7	+	51790307	51790405	51790307	51790386	51790679	51790753
A5SS	ENSBTAG00000002727	PHACTR4	chr2	-	124940646	124940800	124940698	124940800	124932529	124932591
A5SS	ENSBTAG00000021468	MED24	chr19	-	40357448	40358107	40358053	40358107	40357278	40357361
A5SS	ENSBTAG00000021468	MED24	chr19	-	40357805	40358107	40358053	40358107	40357448	40357637
A5SS	ENSBTAG00000010490	PEX5	chr5	-	103193228	103194151	103194013	103194151	103192892	103192928
A5SS	ENSBTAG00000026993	TMBIM4	chr5	+	47652752	47652877	47652752	47652858	47657045	47657163
A5SS	ENSBTAG00000037980	TSEN2	chr22	-	56661161	56661729	56661676	56661729	56654950	56655165
A5SS	ENSBTAG00000017405	RORC	chr3	+	18972117	18972225	18972117	18972189	18972407	18972518
A5SS	ENSBTAG00000013495	WDFY3	chr6	-	99591667	99591903	99591712	99591903	99590386	99590521
A5SS	ENSBTAG00000025667	ASTN2	chr8	-	105814951	105815104	105814981	105815104	105662212	105662424
A5SS	ENSBTAG00000009984	SGPL1	chr28	+	26972793	26973201	26972793	26972874	26974415	26974477
A5SS	ENSBTAG00000009915	AP2A2	chr29	-	50429179	50429353	50429185	50429353	50424750	50424911
A5SS	ENSBTAG00000009915	AP2A2	chr29	-	50444479	50445502	50445308	50445502	50442497	50442599
A5SS	ENSBTAG00000016076	TRAK1	chr22	+	14543121	14543340	14543121	14543277	14548582	14548620
A5SS	ENSBTAG00000016076	TRAK1	chr22	+	14543121	14543340	14543121	14543277	14550759	14550862
A5SS	ENSBTAG00000010379	CRTC1	chr7	-	4445198	4445510	4445357	4445510	4438829	4438916
A5SS	ENSBTAG00000010379	CRTC1	chr7	-	4445198	4445510	4445357	4445510	4443097	4443202
A5SS	ENSBTAG00000048526	NA	chr13	+	72130775	72130825	72130775	72130816	72134452	72134610
A5SS	ENSBTAG00000010949	PROSER1	chr12	+	23246653	23248343	23246653	23246983	23249016	23249167
A5SS	ENSBTAG00000012683	SRRM2	chr25	-	2288348	2295028	2289094	2295028	2286138	2286252
A5SS	ENSBTAG00000012683	SRRM2	chr25	-	2288348	2295028	2289094	2295028	2287315	2287600
A5SS	ENSBTAG00000008467	HENMT1	chr3	+	34702128	34703082	34702128	34702245	34706634	34706763
A5SS	ENSBTAG00000014178	RALGAPA2	chr13	-	40048987	40049086	40048988	40049086	40048600	40048756
A5SS	ENSBTAG00000021961	SPR	chr11	-	11556335	11556964	11556666	11556964	11548543	11549372
A5SS	ENSBTAG00000021961	SPR	chr11	-	11556335	11556964	11556666	11556964	11555467	11555758
A5SS	ENSBTAG00000007776	BRPF1	chr22	-	16970805	16970952	16970823	16970952	16969719	16970029
A5SS	ENSBTAG00000003496	AIG1	chr9	+	80771379	80771547	80771379	80771543	80772150	80772176
A5SS	ENSBTAG00000000460	SYTL2	chr29	+	9840653	9840727	9840653	9840707	9845613	9845739
A5SS	ENSBTAG00000003509	PLEKHA2	chr27	+	34095890	34095987	34095890	34095947	34104201	34104299
A5SS	ENSBTAG00000013468	AHNAK	chr29	-	40896980	40897510	40897410	40897510	40896369	40896557
A5SS	ENSBTAG00000000476	THPO	chr1	+	82816650	82817194	82816650	82816828	82817483	82817570
A5SS	ENSBTAG00000022360	SOX5	chr5	+	86219339	86219571	86219339	86219466	86279868	86280079
A5SS	ENSBTAG00000006907	NEB	chr2	+	44458460	44458568	44458460	44458547	44458665	44458770
A5SS	ENSBTAG00000006907	NEB	chr2	+	44502835	44503042	44502835	44503006	44503437	44503542
A5SS	ENSBTAG00000006907	NEB	chr2	+	44508009	44508213	44508009	44508195	44511817	44511922
A5SS	ENSBTAG00000006907	NEB	chr2	+	44542282	44542486	44542282	44542477	44543860	44543965
A5SS	ENSBTAG00000006907	NEB	chr2	+	44596632	44596749	44596632	44596731	44597081	44597192
A5SS	ENSBTAG00000006907	NEB	chr2	+	44607380	44607485	44607380	44607464	44608108	44608213
A5SS	ENSBTAG00000003608	SYCP2	chr13	+	56648759	56648906	56648759	56648852	56651404	56651504
A5SS	ENSBTAG00000006974	PLEKHA7	chr15	+	35534754	35535635	35534754	35534948	35587176	35587263
A5SS	ENSBTAG00000021407	NA	chr25	+	2582885	2583963	2582885	2583454	2584074	2584163
A5SS	ENSBTAG00000021407	NA	chr25	+	2582885	2583963	2582885	2583454	2585056	2585167
A5SS	ENSBTAG00000021407	NA	chr25	+	2582885	2583963	2582885	2583454	2586578	2586695
A5SS	ENSBTAG00000031696	ANKRD44	chr2	-	85641509	85641590	85641533	85641590	85637856	85637968
A5SS	ENSBTAG00000017160	TBC1D7	chr23	+	43223723	43223989	43223723	43223924	43225496	43225653
A5SS	ENSBTAG00000048485	TUBB2A	chr23	+	50526553	50527109	50526553	50526662	50527813	50528874
A5SS	ENSBTAG00000011494	PYGL	chr10	-	43766920	43767067	43766930	43767067	43766587	43766603
A5SS	ENSBTAG00000032763	RANBP10	chr18	-	35284752	35284949	35284781	35284949	35277666	35277851
A5SS	ENSBTAG00000048555	NA	chrNKLS02000591.1	+	106697	106761	106697	106755	107090	107375
A5SS	ENSBTAG00000015556	UBA3	chr22	+	32466732	32467013	32466732	32466786	32468835	32468956
A5SS	ENSBTAG00000015556	UBA3	chr22	+	32466732	32467013	32466732	32466786	32474965	32475048
A5SS	ENSBTAG00000019282	CRYBA4	chr17	+	66271600	66271742	66271600	66271739	66273808	66273951
A5SS	ENSBTAG00000039588	NA	chr4	-	112940851	112941552	112941047	112941552	112939115	112939862
A5SS	ENSBTAG00000012587	BABAM1	chr7	-	5842834	5843414	5843310	5843414	5842113	5842465
A5SS	ENSBTAG00000017120	PHB	chr19	+	37195913	37196785	37195913	37195984	37197225	37197340
A5SS	ENSBTAG00000017120	PHB	chr19	+	37195913	37196785	37195913	37195984	37198799	37198961
A5SS	ENSBTAG00000000871	TRIM27	chr23	+	30050735	30050966	30050735	30050962	30056601	30056717
A5SS	ENSBTAG00000002084	UNC5C	chr6	+	29309475	29309691	29309475	29309667	29310352	29310685
A5SS	ENSBTAG00000002084	UNC5C	chr6	+	29350905	29351079	29350905	29351070	29358764	29358943
A5SS	ENSBTAG00000007433	MYO9A	chr10	-	18678491	18678634	18678512	18678634	18677350	18677814
A5SS	ENSBTAG00000007433	MYO9A	chr10	-	18789336	18789456	18789341	18789456	18777421	18777497
A5SS	ENSBTAG00000037565	NA	chr3	+	20844764	20845013	20844764	20844997	20847369	20847557
A5SS	ENSBTAG00000006743	RBBP8	chr24	-	33564307	33565030	33564927	33565030	33561215	33561421
A5SS	ENSBTAG00000003806	ECM1	chr3	-	20185954	20186175	20185957	20186175	20185698	20185786
A5SS	ENSBTAG00000007850	ITIH4	chr22	+	48065635	48065766	48065635	48065761	48065945	48066127
A5SS	ENSBTAG00000006277	ENGASE	chr19	-	53345920	53347068	53346661	53347068	53343253	53343411
A5SS	ENSBTAG00000006277	ENGASE	chr19	-	53345920	53347068	53346661	53347068	53343993	53344142
A5SS	ENSBTAG00000021131	HNRNPK	chr8	-	77226856	77227442	77227357	77227442	77222516	77222630
A5SS	ENSBTAG00000021131	HNRNPK	chr8	-	77226856	77227442	77227357	77227442	77226152	77226209
A5SS	ENSBTAG00000007379	ALK	chr11	+	70628889	70629084	70628889	70629042	70630498	70630603
A5SS	ENSBTAG00000010626	SH3GLB2	chr11	-	99494278	99494347	99494284	99494347	99491914	99492004
A5SS	ENSBTAG00000013235	TINAGL1	chr2	-	122152095	122153383	122152954	122153383	122146944	122147037
A5SS	ENSBTAG00000013235	TINAGL1	chr2	-	122152095	122153383	122152954	122153383	122151118	122151182
A5SS	ENSBTAG00000003301	NCAM2	chr1	-	15385213	15385359	15385237	15385359	15368449	15368630
A5SS	ENSBTAG00000016997	NA	chr18	+	56282527	56284470	56282527	56283567	56285213	56285471
A5SS	ENSBTAG00000030817	LMBR1	chr4	-	118273754	118273831	118273758	118273831	118268892	118269032
A5SS	ENSBTAG00000019855	MAP3K15	chrX	+	123648987	123649139	123648987	123649127	123674402	123674565
A5SS	ENSBTAG00000019855	MAP3K15	chrX	+	123757625	123757741	123757625	123757735	123758167	123758342
A5SS	ENSBTAG00000014187	PPM1N	chr18	+	53099185	53099485	53099185	53099303	53099569	53099630
A5SS	ENSBTAG00000051761	NA	chr5	-	56606320	56606537	56606350	56606537	56605203	56605345
A5SS	ENSBTAG00000004755	SHKBP1	chr18	+	49880405	49880826	49880405	49880540	49880941	49880987
A5SS	ENSBTAG00000004755	SHKBP1	chr18	+	49880405	49880826	49880405	49880540	49881087	49881161
A5SS	ENSBTAG00000011343	XAF1	chr19	-	25161469	25162191	25161635	25162191	25148958	25149026
A5SS	ENSBTAG00000011343	XAF1	chr19	-	25161469	25162191	25161635	25162191	25152102	25152444
A5SS	ENSBTAG00000011343	XAF1	chr19	-	25161469	25162191	25161635	25162191	25155673	25155759
A5SS	ENSBTAG00000011343	XAF1	chr19	-	25161469	25162191	25161635	25162191	25158477	25158534
A5SS	ENSBTAG00000011343	XAF1	chr19	-	25161469	25162191	25161635	25162191	25159281	25159417
A5SS	ENSBTAG00000046177	IGFN1	chr16	+	79726339	79726508	79726339	79726505	79727485	79727758
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55900062	55900185	55900062	55900179	55909700	55909841
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55900062	55900191	55900062	55900179	55909700	55909841
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55900062	55900191	55900062	55900185	55909700	55909841
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55909700	55909838	55909700	55909835	55914005	55914131
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55909700	55909841	55909700	55909835	55914005	55914131
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	55909700	55909841	55909700	55909838	55914005	55914131
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56009517	56009718	56009517	56009706	56016248	56016494
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56016248	56016494	56016248	56016488	56037628	56037820
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56037628	56037826	56037628	56037820	56039254	56039459
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56458015	56458141	56458015	56458135	56462462	56462591
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56478341	56478461	56478341	56478458	56483492	56483621
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56620145	56620271	56620145	56620265	56620995	56621133
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56620145	56620268	56620145	56620265	56621013	56621133
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56620145	56620271	56620145	56620265	56621013	56621133
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56620145	56620271	56620145	56620268	56621013	56621133
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56623219	56623354	56623219	56623348	56626685	56626805
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56671549	56671723	56671549	56671687	56673605	56673722
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56673605	56673731	56673605	56673722	56683214	56683379
A5SS	ENSBTAG00000024632	LRP1B	chr2	+	56739168	56739265	56739168	56739259	56781868	56782042
A5SS	ENSBTAG00000006801	TMEM106A	chr19	+	43169554	43170066	43169554	43169685	43170859	43171086
A5SS	ENSBTAG00000006801	TMEM106A	chr19	+	43169554	43170066	43169554	43169685	43171619	43171683
A5SS	ENSBTAG00000006801	TMEM106A	chr19	+	43169554	43170066	43169554	43169685	43173558	43173699
A5SS	ENSBTAG00000006801	TMEM106A	chr19	+	43169554	43170066	43169554	43169685	43174524	43174578
A5SS	ENSBTAG00000051392	NA	chr15	+	6475410	6476432	6475410	6476404	6478576	6479256
A5SS	ENSBTAG00000051392	NA	chr15	+	6475410	6476432	6475410	6476404	6483095	6483411
A5SS	ENSBTAG00000002902	ANO6	chr5	-	34915907	34916113	34915970	34916113	34905800	34906026
A5SS	ENSBTAG00000002902	ANO6	chr5	-	34952645	34952717	34952651	34952717	34951596	34951884
A5SS	ENSBTAG00000018204	MYH1	chr19	-	29497964	29498274	29497968	29498274	29497804	29497872
A5SS	ENSBTAG00000034138	NA	chr20	+	6853082	6853192	6853082	6853148	6858432	6858543
A5SS	ENSBTAG00000034138	NA	chr20	+	6870218	6870411	6870218	6870399	6872281	6872354
A5SS	ENSBTAG00000040445	NA	chr27	+	34441720	34441901	34441720	34441895	34467070	34467142
A5SS	ENSBTAG00000018269	MPV17	chr11	+	72324889	72325530	72324889	72325033	72331743	72331859
A5SS	ENSBTAG00000010383	YTHDF1	chr13	+	54332553	54333108	54332553	54332848	54334116	54334196
A5SS	ENSBTAG00000010383	YTHDF1	chr13	+	54332553	54333108	54332553	54332848	54339740	54341261
A5SS	ENSBTAG00000027151	ARHGAP26	chr7	+	54263627	54263903	54263627	54263738	54269805	54269897
A5SS	ENSBTAG00000012246	ANO2	chr5	+	104541248	104541359	104541248	104541347	104614417	104614492
A5SS	ENSBTAG00000010339	ABHD11	chr25	+	33530964	33531390	33530964	33531080	33532067	33532241
A5SS	ENSBTAG00000010339	ABHD11	chr25	+	33530964	33531390	33530964	33531080	33532388	33532559
A5SS	ENSBTAG00000013110	FARP2	chr3	+	120571324	120571480	120571324	120571472	120580414	120580505
A5SS	ENSBTAG00000013110	FARP2	chr3	+	120601683	120601884	120601683	120601878	120602689	120602836
A5SS	ENSBTAG00000013110	FARP2	chr3	+	120610221	120610334	120610221	120610331	120610532	120610696
A5SS	ENSBTAG00000006878	TAF1L	chrX	-	79211401	79211507	79211405	79211507	79210993	79211150
A5SS	ENSBTAG00000006878	TAF1L	chrX	-	79212286	79212412	79212295	79212412	79210993	79211150
A5SS	ENSBTAG00000006878	TAF1L	chrX	-	79254501	79254686	79254507	79254686	79252828	79253042
A5SS	ENSBTAG00000006878	TAF1L	chrX	-	79268164	79268383	79268170	79268383	79267593	79267801
A5SS	ENSBTAG00000006878	TAF1L	chrX	-	79280091	79280122	79280109	79280122	79276640	79276783
A5SS	ENSBTAG00000006824	APPL1	chr22	-	43863794	43864017	43863828	43864017	43859530	43859587
A5SS	ENSBTAG00000006824	APPL1	chr22	-	43871946	43872046	43871958	43872046	43869747	43869806
A5SS	ENSBTAG00000013191	AGRN	chr16	-	51431891	51432197	51432072	51432197	51431469	51431802
A5SS	ENSBTAG00000008082	CEP350	chr16	+	61247236	61247423	61247236	61247411	61250441	61250656
A5SS	ENSBTAG00000017818	MOG	chr23	-	28947654	28947789	28947675	28947789	28945793	28945814
A5SS	ENSBTAG00000020010	SPATA1	chr3	-	59566077	59566356	59566124	59566356	59541057	59541169
A5SS	ENSBTAG00000039117	TOGARAM1	chr21	+	54753195	54753498	54753195	54753486	54754974	54755237
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43703107	43703293	43703107	43703284	43703964	43704165
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43705824	43706019	43705824	43706004	43707468	43707590
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43707684	43707967	43707684	43707958	43710747	43710867
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43710747	43710867	43710747	43710846	43711176	43711333
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43738986	43739175	43738986	43739106	43742668	43742857
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43741031	43741196	43741031	43741151	43742668	43742857
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43808822	43808987	43808822	43808981	43809149	43809294
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43808822	43809006	43808822	43808964	43809186	43809294
A5SS	ENSBTAG00000020802	DNAH12	chr22	+	43829956	43830030	43829956	43830024	43831179	43831370
A5SS	ENSBTAG00000016589	PRPF40B	chr5	-	30213863	30213984	30213911	30213984	30213755	30213780
A5SS	ENSBTAG00000016589	PRPF40B	chr5	-	30215832	30216903	30216822	30216903	30215468	30215534
A5SS	ENSBTAG00000003985	CCDC15	chr29	+	28419056	28419932	28419056	28419382	28422322	28422472
A5SS	ENSBTAG00000003985	CCDC15	chr29	+	28419056	28419932	28419056	28419382	28423306	28423498
A5SS	ENSBTAG00000003312	CHST15	chr26	-	43747682	43748728	43748083	43748728	43746716	43747056
A5SS	ENSBTAG00000017713	KTN1	chr10	+	68079851	68079920	68079851	68079907	68081230	68081321
A5SS	ENSBTAG00000027932	BIRC6	chr11	+	15056576	15056714	15056576	15056687	15058095	15058223
A5SS	ENSBTAG00000027932	BIRC6	chr11	+	15062836	15063028	15062836	15062992	15064762	15064896
A5SS	ENSBTAG00000027932	BIRC6	chr11	+	15119117	15119282	15119117	15119264	15120427	15120596
A5SS	ENSBTAG00000013405	CIBAR1	chr14	-	70581973	70582075	70581979	70582075	70577913	70578018
A5SS	ENSBTAG00000021777	DOC2G	chr29	-	45472979	45473336	45473274	45473336	45472740	45472820
A5SS	ENSBTAG00000021777	DOC2G	chr29	-	45477987	45478644	45478566	45478644	45473274	45473336
A5SS	ENSBTAG00000027204	NA	chr4	+	106105803	106106193	106105803	106105936	106106869	106106887
A5SS	ENSBTAG00000017021	MCM4	chr14	+	19552245	19552600	19552245	19552335	19552685	19552787
A5SS	ENSBTAG00000018422	RIPK3	chr10	+	20834313	20834391	20834313	20834360	20834572	20834737
A5SS	ENSBTAG00000015996	GPC1	chr3	+	119888365	119888501	119888365	119888496	119888585	119888603
A5SS	ENSBTAG00000012293	SPAG9	chr19	+	35714320	35715240	35714320	35714415	35720247	35720398
A5SS	ENSBTAG00000012293	SPAG9	chr19	+	35714320	35715240	35714320	35714415	35740518	35740726
A5SS	ENSBTAG00000009172	BCAT2	chr18	-	55412947	55413059	55412984	55413059	55412802	55412816
A5SS	ENSBTAG00000016462	TCF4	chr24	-	54600052	54600215	54600064	54600215	54596321	54596551
A5SS	ENSBTAG00000002089	FAM217A	chr23	+	50075932	50076055	50075932	50076017	50077402	50077477
A5SS	ENSBTAG00000051348	NA	chr5	-	17906634	17906741	17906640	17906741	17906480	17906568
A5SS	ENSBTAG00000012012	CYB5A	chr24	+	4165846	4165996	4165846	4165975	4171890	4171925
A5SS	ENSBTAG00000021970	EYA4	chr9	+	71670798	71670982	71670798	71670964	71677854	71677991
A5SS	ENSBTAG00000016050	CHKB	chr5	-	119900290	119901095	119900570	119901095	119899900	119900014
A5SS	ENSBTAG00000055058	NA	chrNKLS02000591.1	+	227989	228053	227989	228047	229442	229727
A5SS	ENSBTAG00000019013	HECTD3	chr3	+	101042145	101042259	101042145	101042245	101042402	101042485
A5SS	ENSBTAG00000019013	HECTD3	chr3	+	101042145	101042259	101042145	101042245	101042928	101043094
A5SS	ENSBTAG00000009389	HNRNPH1	chr7	+	1700258	1700419	1700258	1700394	1700794	1700877
A5SS	ENSBTAG00000013369	COL14A1	chr14	+	81683579	81683684	81683579	81683651	81698954	81699021
A5SS	ENSBTAG00000048263	LRRC56	chr29	-	50747918	50748102	50747936	50748102	50747361	50747538
A5SS	ENSBTAG00000050890	IZUMO1R	chr15	+	1302246	1302456	1302246	1302435	1302867	1303003
A5SS	ENSBTAG00000007192	SIDT2	chr15	+	27874429	27874628	27874429	27874594	27875154	27875256
A5SS	ENSBTAG00000007106	GATD3A	chr1	+	144148918	144149756	144148918	144149476	144151286	144151400
A5SS	ENSBTAG00000001132	GTDC1	chr2	+	52478383	52478543	52478383	52478449	52483927	52484131
A5SS	ENSBTAG00000001132	GTDC1	chr2	+	52478383	52478543	52478383	52478449	52560643	52560811
A5SS	ENSBTAG00000007213	SIRPA	chr13	-	53211495	53211613	53211499	53211613	53208340	53208365
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5475093	5475177	5475093	5475167	5481268	5481476
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5494155	5494240	5494155	5494234	5494894	5494966
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5494894	5494966	5494894	5494936	5495254	5495474
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5508339	5508423	5508339	5508420	5508996	5509074
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5508339	5508423	5508339	5508420	5509271	5509390
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5511367	5511536	5511367	5511491	5516596	5516653
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5511367	5511542	5511367	5511491	5517008	5517089
A5SS	ENSBTAG00000012682	UNC13A	chr7	+	5522729	5522889	5522729	5522886	5524764	5525065
A5SS	ENSBTAG00000010786	TACC2	chr26	+	42073684	42074996	42073684	42073908	42080171	42080373
A5SS	ENSBTAG00000010786	TACC2	chr26	+	42080171	42080466	42080171	42080373	42087669	42087731
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61423710	61423938	61423710	61423923	61428799	61428979
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61446094	61446270	61446094	61446258	61446561	61446681
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61453667	61453922	61453667	61453919	61456468	61456612
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61458942	61459099	61458942	61459084	61461935	61462009
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61458942	61459121	61458942	61459080	61461966	61462009
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61467504	61467666	61467504	61467663	61471082	61471174
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61467547	61467663	61467547	61467648	61471082	61471174
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61475539	61475657	61475539	61475651	61475926	61476055
A5SS	ENSBTAG00000006921	ABCA6	chr19	+	61476993	61477088	61476993	61477082	61478262	61478382
A5SS	ENSBTAG00000006718	NVL	chr16	-	27469784	27470049	27469799	27470049	27468311	27468530
A5SS	ENSBTAG00000006718	NVL	chr16	-	27469784	27470049	27469823	27470049	27468311	27468530
A5SS	ENSBTAG00000006718	NVL	chr16	-	27469799	27470049	27469823	27470049	27468311	27468530
A5SS	ENSBTAG00000000588	CHODL	chr1	-	18725031	18725201	18725043	18725201	18719270	18719357
A5SS	ENSBTAG00000014226	RPL34	chr6	-	16674840	16675901	16675711	16675901	16674658	16674758
A5SS	ENSBTAG00000016495	LINS1	chr21	+	6023635	6024208	6023635	6024187	6049624	6050124
A5SS	ENSBTAG00000019794	SYPL1	chr4	-	47179826	47180223	47180137	47180223	47160590	47160712
A5SS	ENSBTAG00000020403	ZMYM2	chr12	-	36176003	36176860	36176358	36176860	36171980	36172266
A5SS	ENSBTAG00000009586	CDC25A	chr22	+	51695398	51695513	51695398	51695472	51698880	51698982
A5SS	ENSBTAG00000045887	DMTN	chr8	+	69393422	69393679	69393422	69393430	69393953	69394034
A5SS	ENSBTAG00000052040	NA	chrX	-	37438078	37438723	37438449	37438723	37437780	37437886
A5SS	ENSBTAG00000006667	EPB41	chr2	-	124466384	124466435	124466399	124466435	124436985	124437087
A5SS	ENSBTAG00000006667	EPB41	chr2	-	124466384	124466435	124466399	124466435	124444689	124444818
A5SS	ENSBTAG00000006667	EPB41	chr2	-	124466384	124466435	124466399	124466435	124445951	124446401
A5SS	ENSBTAG00000018901	CTIF	chr24	+	48258093	48258733	48258093	48258348	48297382	48297584
A5SS	ENSBTAG00000016230	BRWD3	chrX	+	71716627	71716726	71716627	71716722	71764058	71764219
A5SS	ENSBTAG00000016230	BRWD3	chrX	+	71805829	71806029	71805829	71805998	71807738	71807848
A5SS	ENSBTAG00000016230	BRWD3	chrX	+	71828637	71828716	71828637	71828707	71835455	71835596
